state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,r_iso_0.003_e_bohr3_bohr,r_iso_0.001_e_bohr3_bohr,r_iso_0.0001_e_bohr3_bohr,r_iso_0.003_e_bohr3_angstrom,r_iso_0.001_e_bohr3_angstrom,r_iso_0.0001_e_bohr3_angstrom
Hg_qm1_mult2_formal,Hg,80,-1,81,2,formal_anion_reference,formal_monoanion,3.92288614222362,5.0219926177255765,8.03691638213857,2.0759019474319245,2.657524046623476,4.252952995360717
Tl_qm2_mult4_formal,Tl,81,-2,83,4,formal_anion_reference,formal_multianion,4.214365365844397,6.258308236263696,9.238914080840635,2.2301461100237394,3.3117540974372957,4.889022785071701
Tl_qm1_mult3_ning2022,Tl,81,-1,82,3,ning2022_monoanion_reference,bound_experimental,4.076334614461157,5.3110513571370515,8.176952683938621,2.1571033819879104,2.8104873441323774,4.327057014972439
Pb_qm2_mult3_formal,Pb,82,-2,84,3,formal_anion_reference,formal_multianion,4.46490196283712,6.193123530778618,8.96231666582502,2.362724367649477,3.2772598367951686,4.742653736450758
Pb_qm1_mult4_ning2022,Pb,82,-1,83,4,ning2022_monoanion_reference,bound_experimental,4.266991020834441,5.320209581901416,7.622212053681556,2.257994407353314,2.8153336679700067,4.033500915478434
Bi_qm3_mult1_formal,Bi,83,-3,86,1,formal_anion_reference,formal_multianion,4.853668224646245,6.80658394903034,9.32453653891851,2.568450613766815,3.6018891099250028,4.934332238628009
Bi_qm2_mult2_formal,Bi,83,-2,85,2,formal_anion_reference,formal_multianion,4.56355714919895,6.02715887917849,8.658298355599289,2.414930444009546,3.1894351253529245,4.581774174982063
Bi_qm1_mult3_ning2022,Bi,83,-1,84,3,ning2022_monoanion_reference,bound_experimental,4.308398004948578,5.287559962358131,7.487185070705347,2.279906039718738,2.798056233363047,3.9620477132304357
Po_qm2_mult1_formal,Po,84,-2,86,1,formal_anion_reference,formal_multianion,4.571119858124699,5.8069165613689675,8.272019143579941,2.418932457225745,3.0728879098916693,4.377364018935856
Po_qm1_mult2_formal,Po,84,-1,85,2,formal_anion_reference,formal_monoanion,4.306668775557194,5.184504023751005,7.135890749929849,2.278990970932394,2.7435213792039375,3.776150764356394
At_qm1_mult1_ning2022,At,85,-1,86,1,ning2022_monoanion_reference,bound_experimental,4.257469718643959,5.043143745187153,6.78256213911225,2.25295595121599,2.668716741261047,3.589177315551706
