state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,r_iso_0.003_e_bohr3_bohr,r_iso_0.001_e_bohr3_bohr,r_iso_0.0001_e_bohr3_bohr,r_iso_0.003_e_bohr3_angstrom,r_iso_0.001_e_bohr3_angstrom,r_iso_0.0001_e_bohr3_angstrom
I_qm1_mult1_ning2022,I,53,-1,54,1,ning2022_monoanion_reference,bound_experimental,4.154564233050788,4.898923288227732,6.599463652537003,2.198500713363177,2.5923985620921046,3.4922857691052562
Cs_qm1_mult1_ning2022,Cs,55,-1,56,1,ning2022_monoanion_reference,bound_experimental,3.77143186909379,5.04554542195475,10.00912592569083,1.9957557975977398,2.6699876538744145,5.296601340933981
Ba_qm1_mult2_ning2022,Ba,56,-1,57,2,ning2022_monoanion_reference,bound_experimental,4.108387097081318,5.734152197681516,8.735638853562483,2.1740648253433643,3.0343826668624123,4.622701003984075
Hf_qm1_mult4_ning2022,Hf,72,-1,73,4,ning2022_monoanion_reference,bound_experimental,4.233195013380182,5.2265826154639115,7.611183912949689,2.240110330389012,2.7657884110052993,4.0276650747244975
Ta_qm1_mult5_ning2022,Ta,73,-1,74,5,ning2022_monoanion_reference,bound_experimental,4.301827338127001,5.348495380283986,7.851848523445767,2.276428992576323,2.83030186786626,4.15501930206987
W_qm1_mult6_ning2022,W,74,-1,75,6,ning2022_monoanion_reference,bound_experimental,4.210788242843686,5.197898081113444,7.63332710317641,2.2282531780511654,2.750609209121668,4.039382746369169
Re_qm1_mult5_ning2022,Re,75,-1,76,5,ning2022_monoanion_reference,bound_experimental,4.140025648597584,5.083994517553764,8.190635335647022,2.190807225791753,2.6903340390452435,4.334297562441248
Os_qm1_mult4_ning2022,Os,76,-1,77,4,ning2022_monoanion_reference,bound_experimental,4.139306555066456,5.056084551933938,7.391622603739869,2.190426697882572,2.6755647212821456,3.911478233494634
Ir_qm1_mult3_ning2022,Ir,77,-1,78,3,ning2022_monoanion_reference,bound_experimental,4.087360065064984,4.961360300743515,7.070380359266251,2.1629377991873926,2.6254388062323226,3.7414841585398655
Pt_qm1_mult2_ning2022,Pt,78,-1,79,2,ning2022_monoanion_reference,bound_experimental,4.022966862935625,4.868306580285957,6.908043015147563,2.1288623840834657,2.5761968979764442,3.655578935553738
