r_bohr,rho_e_bohr3__H_qm1_mult1_ning2022,rho_e_bohr3__Li_qm1_mult1_ning2022,rho_e_bohr3__Be_qm1_mult2_formal,rho_e_bohr3__B_qm2_mult4_formal,rho_e_bohr3__B_qm1_mult3_ning2022,rho_e_bohr3__C_qm3_mult2_formal,rho_e_bohr3__C_qm2_mult3_formal,rho_e_bohr3__C_qm1_mult4_ning2022,rho_e_bohr3__N_qm3_mult1_formal,rho_e_bohr3__N_qm2_mult2_formal,rho_e_bohr3__N_qm1_mult3_formal,rho_e_bohr3__O_qm2_mult1_formal,rho_e_bohr3__O_qm1_mult2_ning2022,rho_e_bohr3__F_qm1_mult1_ning2022,rho_e_bohr3__Na_qm1_mult1_ning2022,rho_e_bohr3__Mg_qm1_mult2_formal,rho_e_bohr3__Al_qm2_mult4_formal,rho_e_bohr3__Al_qm1_mult3_ning2022,rho_e_bohr3__Si_qm2_mult3_formal,rho_e_bohr3__Si_qm1_mult4_ning2022,rho_e_bohr3__P_qm3_mult1_formal,rho_e_bohr3__P_qm2_mult2_formal,rho_e_bohr3__P_qm1_mult3_ning2022,rho_e_bohr3__S_qm2_mult1_formal,rho_e_bohr3__S_qm1_mult2_ning2022,rho_e_bohr3__Cl_qm1_mult1_ning2022,rho_e_bohr3__K_qm1_mult1_ning2022,rho_e_bohr3__Ca_qm1_mult2_ning2022,rho_e_bohr3__Sc_qm1_mult1_ning2022,rho_e_bohr3__Ti_qm1_mult4_ning2022,rho_e_bohr3__V_qm1_mult5_ning2022,rho_e_bohr3__Cr_qm1_mult6_ning2022,rho_e_bohr3__Mn_qm1_mult5_formal,rho_e_bohr3__Fe_qm1_mult4_ning2022,rho_e_bohr3__Co_qm1_mult3_ning2022,rho_e_bohr3__Ni_qm1_mult2_ning2022,rho_e_bohr3__Cu_qm1_mult1_ning2022,rho_e_bohr3__Zn_qm1_mult2_formal,rho_e_bohr3__Ga_qm2_mult4_formal,rho_e_bohr3__Ga_qm1_mult3_ning2022,rho_e_bohr3__Ge_qm2_mult3_formal,rho_e_bohr3__Ge_qm1_mult4_ning2022,rho_e_bohr3__As_qm3_mult1_formal,rho_e_bohr3__As_qm2_mult2_formal,rho_e_bohr3__As_qm1_mult3_ning2022,rho_e_bohr3__Se_qm2_mult1_formal,rho_e_bohr3__Se_qm1_mult2_ning2022,rho_e_bohr3__Br_qm1_mult1_ning2022,rho_e_bohr3__Rb_qm1_mult1_ning2022,rho_e_bohr3__Sr_qm1_mult2_ning2022,rho_e_bohr3__Y_qm1_mult1_ning2022,rho_e_bohr3__Zr_qm1_mult4_ning2022,rho_e_bohr3__Nb_qm1_mult5_ning2022,rho_e_bohr3__Mo_qm1_mult6_ning2022,rho_e_bohr3__Tc_qm1_mult5_formal,rho_e_bohr3__Ru_qm1_mult4_ning2022,rho_e_bohr3__Rh_qm1_mult3_ning2022,rho_e_bohr3__Pd_qm1_mult2_ning2022,rho_e_bohr3__Ag_qm1_mult1_ning2022,rho_e_bohr3__Cd_qm1_mult2_formal,rho_e_bohr3__In_qm2_mult4_formal,rho_e_bohr3__In_qm1_mult3_ning2022,rho_e_bohr3__Sn_qm2_mult3_formal,rho_e_bohr3__Sn_qm1_mult4_ning2022,rho_e_bohr3__Sb_qm3_mult1_formal,rho_e_bohr3__Sb_qm2_mult2_formal,rho_e_bohr3__Sb_qm1_mult3_ning2022,rho_e_bohr3__Te_qm2_mult1_formal,rho_e_bohr3__Te_qm1_mult2_ning2022,rho_e_bohr3__I_qm1_mult1_ning2022,rho_e_bohr3__Cs_qm1_mult1_ning2022,rho_e_bohr3__Ba_qm1_mult2_ning2022,rho_e_bohr3__Hf_qm1_mult4_ning2022,rho_e_bohr3__Ta_qm1_mult5_ning2022,rho_e_bohr3__W_qm1_mult6_ning2022,rho_e_bohr3__Re_qm1_mult5_ning2022,rho_e_bohr3__Os_qm1_mult4_ning2022,rho_e_bohr3__Ir_qm1_mult3_ning2022,rho_e_bohr3__Pt_qm1_mult2_ning2022,rho_e_bohr3__Au_qm1_mult1_ning2022,rho_e_bohr3__Hg_qm1_mult2_formal,rho_e_bohr3__Tl_qm2_mult4_formal,rho_e_bohr3__Tl_qm1_mult3_ning2022,rho_e_bohr3__Pb_qm2_mult3_formal,rho_e_bohr3__Pb_qm1_mult4_ning2022,rho_e_bohr3__Bi_qm3_mult1_formal,rho_e_bohr3__Bi_qm2_mult2_formal,rho_e_bohr3__Bi_qm1_mult3_ning2022,rho_e_bohr3__Po_qm2_mult1_formal,rho_e_bohr3__Po_qm1_mult2_formal,rho_e_bohr3__At_qm1_mult1_ning2022
0.0030001191786989383,0.32686279029650045,13.962396655116642,35.637360306574521,72.402500697645195,72.338378430329215,128.24889326093293,128.19875360610084,128.13771113149721,207.87604157804552,207.76295726051421,207.69283959600321,314.54521886076128,314.56296467210655,453.23571881224029,848.38838177038315,1115.4769563443242,1434.312672934765,1434.1978528242767,1810.1396520698518,1810.0546567405202,2248.6116987514397,2248.5392344014554,2248.4197953927996,2753.8759434605863,2753.9956995536272,3332.1609357463794,4733.1403116055299,5568.3033007139848,6497.3510378073806,7524.7011581527404,8661.1226017564295,9911.4635110317977,11285.354366275591,12782.640599011524,14413.284722163293,16184.609556381303,18103.391670863995,20184.45893370442,22427.314828111856,22426.987249322061,24841.124368448833,24840.927336468605,27435.254596550451,27435.146811446739,27434.871324430831,30215.352643951301,30215.605121829693,33191.754969439411,39773.281732072173,43397.086559629061,47249.148786366641,51336.019908229602,55673.926239681299,60271.418003645864,65139.929018956005,70286.286352171985,75720.911433182599,81445.643782877494,87500.196953602979,93879.617163221861,100589.28097562834,100588.72667189411,107644.59055870015,107644.28933314186,115058.2727803959,115058.11223810809,115057.7512422156,122841.17961758081,122841.69001197741,131007.39530173033,148547.68684564903,157950.3852794164,376512.73466520931,395216.68694778963,414616.43329033267,434728.82813918672,455556.91312959488,477122.55013430433,499442.46223751677,522532.99152617279,546433.96323269804,571131.44885086478,571130.44540246797,596647.72761430824,596647.19925841526,623003.4405426986,623003.16920107149,623002.34329880401,650206.60199305834,650207.16717782547,678278.43744974141
0.0030452693116768633,0.32685085240621736,13.956048895228221,35.618137650163597,72.351954899421585,72.287877603232985,128.13675648969604,128.0866606796566,128.02567158770762,207.66659898520834,207.55362525848969,207.48357846230977,314.18991021880458,314.2076355728716,452.65908005687265,847.03872041447949,1113.5201921905441,1431.5826086730654,1431.4680087383358,1806.4251065629715,1806.3402872904621,2243.6502685935293,2243.5779663931803,2243.4587935657428,2747.358162217286,2747.4776332014862,3323.7317425105402,4719.6322402945807,5551.5073536291857,6476.6734222719206,7499.496759921728,8630.6565246323826,9874.9188271621897,11241.819391654215,12731.131210527899,14352.705683348282,16113.752736879935,18020.93211393505,20088.926029970709,22317.121563312921,22316.795637978928,24714.572562598129,24714.376563964586,27290.464898262951,27290.357723852539,27290.083735578301,30050.323000732751,30050.574075683613,33004.311250766521,39533.72451988903,43127.435058321149,46946.468764763857,50997.214796788845,55295.61163391138,59849.997336330729,64671.540042792236,69766.886751053244,75146.073108479803,80810.783190434857,86800.198967838514,93109.161972340065,99742.777795337694,99742.228419076098,106716.06902573889,106715.77055444167,114041.28208101371,114041.12315418289,114040.76555267506,121729.10702023002,121729.61260500347,129793.15805769931,147105.952615157,156382.90664726915,371337.30514193414,389682.23849763535,408702.36537018308,428413.36946951039,448817.8840430117,469936.36181723257,491784.49333409127,514377.95277786453,537755.2288780685,561900.89280301007,561899.90783950826,586836.74041549745,586836.22204122751,612580.86593020253,612580.60084046843,612579.79079264612,639139.86197350547,639140.41686868155,666535.73823051516
0.0030910989291640751,0.32683856322200133,13.949683197938562,35.598699216876582,72.300819568713166,72.236787757634062,128.02376269568546,127.97371105955705,127.91277573345536,207.45607864241515,207.34321584911163,207.27324030160207,313.83241174109685,313.85011651052093,452.07771519926553,845.6788769736844,1111.5508059890885,1428.8365912523584,1428.7222128184922,1802.6887778534374,1802.604135695929,2238.6586806093264,2238.5865416067072,2238.4676366083422,2740.8005456507885,2740.9197297459777,3315.2526216213328,4706.053330671848,5534.6259785214934,6455.8955082008197,7474.1763385047343,8600.0576356479123,9838.2214719551084,11198.112730195793,12679.429551636309,14291.912829743103,16042.659914544623,17938.216260773857,19993.114899954893,22206.630696482654,22206.306429742006,24587.70563432706,24587.510672084856,27145.346389532653,27145.239827980331,27144.967342564483,29884.956042438927,29885.205711377355,32816.527809784864,39293.839985814149,42857.472882702539,46643.506227886377,50658.165132071095,54917.115622824553,59428.466203252814,64203.133609771408,69247.576798845868,74571.467326449158,80176.326998239048,86100.810766396316,92339.556959889975,98897.407190839192,98896.862738402531,105789.00935377236,105788.71363416921,113026.14775597656,113025.99044442186,113025.63623342053,120619.32864685546,120619.82943053509,128581.72020282448,145668.24767444003,154820.15857858467,366199.11168438295,384189.14535196498,402834.14077144233,422148.64054319344,442134.88140028901,462811.98998736474,484194.63702290622,506297.81655860273,529158.69881355891,552760.49677657848,552759.53012519027,577124.48421759787,577123.97572892532,602266.35640593199,602266.09751653578,602265.30316459411,628191.3347884781,628191.87950866204,654922.12288006558
0.0031376182570263169,0.32682591273758266,13.943300454852958,35.579037004298755,72.249091003858666,72.185105194470907,127.90992942642941,127.85992228640612,127.79904110053945,207.2444621931383,207.13171069374272,207.06180678128658,313.47261243052986,313.49029648367718,451.49146796245168,844.30873175438376,1109.5687827098816,1426.0743949267305,1425.9602393371269,1798.9301476586738,1798.845683697969,2233.6362572315275,2233.5642824995875,2233.4456470137993,2734.2024692545938,2734.3213646521217,3306.723086049883,4692.4028863513558,5517.6581704145556,6435.016304147448,7448.7388066055937,8569.3245873047963,9801.3700685537242,11154.232573232852,12627.533406646051,14230.903460949881,15971.327970496463,17855.240925652135,19897.021917337468,22095.838999542168,22095.516396598538,24460.51975080902,24460.325828045246,26999.895332602704,26999.789386105167,26999.518407716485,29719.248030081348,29719.496289881958,32628.400767266685,39053.623952290654,42587.196048309997,46340.25749393888,50318.867513844307,54538.435064383688,59006.821695342245,63734.707216194314,68728.353598712856,73997.091709761211,79542.273528643767,85402.031146592984,91570.802236417338,98053.170372555818,98052.630840328027,104863.41446687259,104863.12149641325,112012.87468190317,112012.71898548375,112012.36816112466,119511.85172500818,119512.34771615182,127373.0897052837,144234.58356894937,153262.15469318748,361098.15601042495,378737.39852471073,397011.73698127619,415934.60660295992,435507.85385299305,455749.36211240303,476672.79527015367,498292.45406761946,520644.20754200709,543710.05293982697,543709.10442805814,567510.6986004659,567510.19990155322,592059.59638436534,592059.34364396404,592058.56482969155,617360.65060961084,617361.18526919873,643437.14755376591
0.0031848376750229506,0.32681289068181568,13.936901368690247,35.559143658167372,72.196767099269522,72.132827809347305,127.79527319828584,127.74531087006267,127.68448419057478,207.03172592818953,206.9190861052179,206.84925422199788,313.11039774402172,313.12806094487303,450.90019165759685,842.92818231005117,1107.574094814061,1423.2957625271079,1423.1818311459569,1795.1486796667391,1795.0643950091126,2228.5823402453439,2228.510530881249,2228.3921666262827,2727.5633588972842,2727.6819637621938,3298.1427058330164,4678.6802162718686,5500.6029681585414,6414.0348384375811,7423.1830575220629,8538.4559739670567,9764.3631954240664,11110.177032460517,12575.440475777763,14169.674812579549,15899.753764465429,17772.002828877066,19800.643437605198,21984.743159402824,21984.422225527436,24333.011110435473,24332.818230279408,26854.108062667314,26854.002733452216,26853.733266310097,29553.195305641726,29553.442153138625,32439.926278205407,38813.072256839921,42316.600645675819,46036.719026998733,49979.318826494637,54159.566979620846,58585.061169324516,63266.258678418431,68209.214531748876,73422.944193648873,78908.621383861289,84703.8592445658,90802.898164049853,97210.068806864365,97209.534191260027,103939.28745597166,103938.99723212185,111001.46802905157,111001.31394766553,111000.96650609752,118406.68365073804,118407.17485793229,126167.27474759964,142804.9719393166,151708.90817806753,356034.44003292982,373326.98946933134,391235.13226085249,409771.23413190118,428936.75211045815,448748.40801454813,469218.87251658773,490361.73990791768,512211.59508412436,534749.36014327034,534748.42959889339,557995.13209947466,557994.64309466467,581960.28014002601,581960.03349747916,581959.2700629991,606647.44904952368,606647.97376272222,632080.3789301808
0.0032327677191229878,0.32679948651290719,13.930486440900324,35.539012504055506,72.143847257438182,72.079955004619933,127.67980926337228,127.62989205666281,127.56912024213197,206.81784081863793,206.70531308075849,206.63555363049892,312.74565050767626,312.76329271575969,450.30375019572796,841.53714262415576,1105.5666995841236,1420.5004065379862,1420.3867007526742,1791.3438246155001,1791.259720392336,2223.496296090083,2223.4246532144221,2223.3065619420804,2720.8826915089276,2721.0010039822118,3289.5111025052629,4664.8846275825117,5483.4594497227008,6392.9501493693715,7397.5079548716185,8507.4503268163517,9727.1993738972069,11065.944138543284,12523.148382210584,14108.224073509122,15827.934158782411,17688.498619683836,19703.97582863157,21873.339793620227,21873.020534152995,24205.175971365832,24204.984136988005,26707.981002574266,26707.876292899051,26707.608341272171,29386.794292745104,29387.039724731694,32251.100526254519,38572.180748075785,42045.682830723192,45732.887428016926,49639.516232489535,53780.508550543105,58163.182265002128,62797.786159129362,67690.157361832535,72849.023139606667,78275.369572881871,84006.294676429548,90035.845504824247,96368.10437678665,96367.574674248841,103016.63173594965,103016.34425618913,109991.9333956388,109991.78092922248,109991.43686660468,117303.83211513166,117304.31854699262,124964.28387910404,141379.42467673146,150160.43182557431,351007.96466852922,367957.90868411551,385504.30404596997,403658.48890215345,422421.52660512138,441809.05720664648,461832.77272622124,482505.54870264279,503860.70295622258,525878.21937519393,525877.30662624142,548577.53704167285,548577.0576354831,571968.10610067914,571967.86550504353,571967.11729280197,596051.37289915816,596051.88777998532,620851.3873407155
0.0032814190838559251,0.32678568941259512,13.924055960171412,35.518637570903337,72.090332287994215,72.026487588546004,127.56355138760594,127.51367960674942,127.45296300897689,206.60277259802581,206.49035738415026,206.42067078183251,312.37825186586667,312.39587293623356,449.70201893927356,840.1355419741908,1103.5465367700149,1417.688010716296,1417.5745319396942,1787.51502550186,1787.4311028700386,2218.3775204776957,2218.3060452335108,2218.1882287277535,2714.1599945030057,2714.2780127038191,3280.8279422932865,4651.0154186510426,5466.2267262036066,6371.7612752746181,7371.7123237090764,8476.3061113987151,9689.8770583591995,11021.531843248107,12470.654682513279,14046.548405267175,15755.866042413716,17604.724902705333,19607.015501429982,21761.625470830219,21761.307891180426,24077.010678291612,24076.819892903077,26561.510673979508,26561.406586130484,26561.140154335186,29220.041494126181,29220.285507355293,32061.919718148616,38330.94528429817,41774.438815798188,45428.759422525764,49299.457157092533,53401.257113161453,57741.182912800403,62329.288181854936,67171.180334339428,72275.327442042995,77642.517634407966,83309.33767386101,89269.645571207628,95527.279547428683,95526.754754425114,102095.45121609798,102095.16647791927,108984.27694281105,108984.12609133808,108983.7854038372,116203.30524290058,116203.78690807609,123764.12618025279,139957.95410343568,148616.73817125059,346018.72901943896,362630.14472398919,379819.22778736509,397596.33449997264,415962.12567019666,434931.2367873115,454514.39704044629,474723.7523626216,495591.37084300595,517096.42997257365,517095.53484733496,539257.6651812226,539257.19527834118,562082.77200545161,562082.53740597365,562081.80425874074,585572.06281227688,585572.56797455729,609749.74092534056
0.0033308026246980081,0.32677148828028774,13.917609991986279,35.498013606273624,72.036224295572353,71.97242766325229,127.44651164067372,127.39668558532489,127.33602455023097,206.38648189496678,206.27417967826861,206.2045663518021,312.00808225224517,312.02568203549538,449.09488537960056,838.72332350008526,1101.5135265918866,1414.8582322117541,1414.7449818843295,1783.6617228144044,1783.5779829564754,2213.2254422334181,2213.1541357851092,2213.036595860453,2707.3948439571918,2707.5125659849709,3272.0929282499983,4637.0718724394319,5448.9039347881335,6350.4672448085103,7345.7949433388967,8445.021727805015,9652.394629403876,10976.938024946228,12417.956879968617,13984.64496271604,15683.546354052127,17520.678266878371,19509.758939783256,21649.596734867235,21649.280840514126,23948.511686224083,23948.321953075138,26414.693704585283,26414.59024087642,26414.325333275148,29052.933486446487,29053.176077630262,31872.380079069306,38089.361735726503,41502.864862782881,45124.331846613437,48959.139265827544,53021.810147048942,57319.061331999481,61860.76363366346,66652.282263651359,71701.856622388907,77010.065749257265,82612.989206937636,88504.300370239725,94687.59752641886,94687.077639438256,101175.75047316357,101175.46847406925,107978.50552117311,107978.35628465269,107978.01896843949,115105.11173242415,115105.58863959499,122566.81142666904,138540.57316349141,147077.83971673052,341066.72990312154,357343.68359473464,374179.87620714062,391584.73130858445,409558.49421704235,428114.86988516024,447263.64202761429,467016.21800089651,487403.43397597817,508403.7866053225,508402.9089323472,530035.26416485209,530034.80367014068,552303.970963459,552303.74230957311,552303.024070443,575209.15297232312,575209.64852968371,598775.00085442071
0.0033809293604944077,0.32675687172716983,13.911148369386432,35.477136083342273,71.981526558286063,71.917778503318999,127.32870019882019,127.27892016471867,127.21831503333637,206.16892441664385,206.05673570847136,205.98719610030216,311.63502236985278,311.65260071220882,448.48224962957261,837.30044250638161,1099.4675681323311,1412.0107041393412,1411.8976837310861,1779.7833596828436,1779.6998038069439,2208.0395262800694,2207.9683898121821,2207.8511283119688,2700.5868616055627,2700.7042855420304,3263.3057915318436,4623.0532504753319,5431.4902309424078,6329.067067821079,7319.7545420581628,8413.5955134280466,9614.7503901485634,10932.160497198882,12365.052440196121,13922.510915165058,15610.972103343833,17436.355315574117,19412.202727537075,21537.250131342476,21536.935927835122,23819.67558031033,23819.486902689256,26267.526831356299,26267.423994128316,26267.160615128076,28885.466913213008,28885.70807902317,31682.47784991283,37847.425991273718,41230.957279677532,44819.601632910606,48618.560436669621,52642.165263192284,56896.816020775237,61392.211756853139,66133.462605236127,71128.610906110494,76378.014836600632,81917.251088112229,87739.812733535917,93849.062410406012,93848.5474259521,100257.53491669125,100257.25565419081,106974.62678106775,106974.47915954288,106974.14521078856,114009.26098755327,114009.73314543614,121372.35024185802,137127.29560977034,145543.74921989627,336151.96169116616,352098.50849057233,368586.21893135016,385623.63591188844,403210.57287922711,421359.87461986713,440080.39849398995,459382.80646353448,479296.72119795019,499800.07701841264,499799.21662651817,520910.07482139912,520909.62363989686,542631.38840888324,542631.16565021104,542630.46216260747,564962.26773471106,564962.75380056957,587926.71761097526
0.0034318104759177991,0.32674182807027596,13.904670685100559,35.456001199767769,71.926243398590316,71.862544426758745,127.21012516143438,127.1603914412471,127.09984255081014,205.95005118309609,205.83797653674094,205.76851110538348,311.25895416686132,311.27651091028554,447.86402472324625,835.86686453307652,1097.4085381424413,1409.1450385467974,1409.0322495589157,1775.8793868393402,1775.7960161789172,2202.8192757060233,2202.7483104219941,2202.6313292165505,2693.7357107233497,2693.8528346343419,3254.4662820438207,4608.9587876246524,5413.9847801203341,6307.559727137761,7293.5897939906699,8382.0257481431036,9576.9425657922257,10887.197020027737,12311.938808399464,13860.143467052358,15538.140389433993,17351.752696720112,19314.343572479789,21424.582235395086,21424.269728351901,23690.499090921472,23690.311472153124,26120.006899871481,26119.904691490796,26119.642845541573,28717.638476690063,28717.878213757991,31492.20928734394,37605.133970530529,40958.712421884738,44514.565798400727,48277.718729282838,52262.32019213133,56474.445739774994,60923.632131226506,65614.721509098803,70555.591279225744,75746.366629562544,81222.126052532956,86976.186426572123,93011.679309890664,93011.169224477169,99340.810937395538,99340.534409002343,105972.64926045155,105972.50325399722,105972.17266886972,112915.76323287735,112916.23065022795,120180.75422914917,135718.13617463573,144014.48003222106,331274.41640823951,346894.59982415428,363038.22244551976,379713.00086704351,396918.2975732265,414666.16352871666,432964.55080155405,451823.37142316916,471271.05366755975,491285.08048655523,491284.23720483779,511881.82923616178,511881.38727309019,533064.6999123469,533064.48299869406,533063.79410638264,554831.0191995533,554831.49588710454,577204.42828646768
0.003483457323963989,0.32672634532654776,13.898176285188796,35.434605868705589,71.870380048262291,71.806730660119101,127.09079238251675,127.04110526674768,126.98061295186328,205.72980881148192,205.61784882577388,205.5484580472471,310.87976179405194,310.89729677641139,447.24013671816175,834.42256323470292,1095.3362902775491,1406.2608297133106,1406.1482736796565,1771.9492672906542,1771.866083103972,2197.56423287709,2197.4934399979084,2197.376740982676,2686.8410910120529,2686.9579129491253,3245.574158692003,4594.7876878394509,5396.3867492974769,6285.9441715381527,7267.2993180921094,8350.3106616700534,9538.9693063734176,10842.04531337457,12258.613427515058,13797.539877371128,15465.048416149732,17266.86713171114,19216.178325909645,21311.589679326746,21311.278874434713,23560.979103524834,23560.792546969191,25972.130860211182,25972.029283069252,25971.768974662518,28549.44492977866,28549.683234695462,31301.570667387139,37362.481641349448,40686.126699193563,44209.221435813619,47936.612353840552,51882.272774470504,56051.949491435087,60455.024649211729,65096.05985256128,69982.799522213259,75115.123727062833,80527.617811453005,86213.426232142403,92175.45444624935,92174.949256392691,98425.586030749648,98425.312233976496,104972.58244613511,104972.43805485652,104972.11082951599,111824.62960594696,111825.09229156423,118992.03607548235,134313.11071391948,142490.04646198734,326434.0840346748,341731.93548954511,357535.85031035601,373852.77478272829,390681.59941250074,408033.64339244808,425915.97662216681,444337.75896358641,463326.24413568823,482858.56691107934,482857.74056892522,502950.24954225041,502949.81670301908,523603.56977742637,523603.35865878186,523602.68420587853,544815.00563746644,544815.47305966949,566607.65480791032
