r_bohr,rho_e_bohr3__Ni_qm1_mult2_ning2022,rho_e_bohr3__Ni_q0_mult3_nist,rho_e_bohr3__Ni_qp1_mult2_nist,rho_e_bohr3__Pd_qm1_mult2_ning2022,rho_e_bohr3__Pd_q0_mult1_nist,rho_e_bohr3__Pd_qp1_mult2_nist
18.994897304801579,8.4440622752290058e-18,1.9328259394128519e-18,2.8567811793972739e-19,4.6691150071244826e-15,1.5766754130261593e-17,9.8036383045951198e-18
19.28075999495832,2.9733739835155911e-18,6.8540818391136252e-19,1.123530267123528e-19,2.0442240411960338e-15,6.8399356185183597e-18,4.252939306491272e-18
19.570924760367891,1.0149448197348403e-18,2.3582825575239183e-19,4.2917504056040326e-20,8.7285759840062315e-16,2.8905621346566983e-18,1.7972587175892628e-18
19.865456344881434,3.3555288541941915e-19,7.8671171379981672e-20,1.5908904060286904e-20,3.632029983183871e-16,1.1890183442517537e-18,7.3927638544522796e-19
20.164420466709299,1.0735740970633184e-19,2.5426910325672705e-20,5.7174822830668748e-21,1.4716573916878585e-16,4.756809368401573e-19,2.9574868220411213e-19
20.467883833084514,3.3210815703264594e-20,7.9564193959993253e-21,1.9903012671959576e-21,5.8018314710710814e-17,1.8492609453371347e-19,1.149721859780274e-19
20.775914155147039,9.9248966483899093e-21,2.4086837460426158e-21,6.7044102220845911e-22,2.2236366917839794e-17,6.9800610335901456e-20,4.3395028257638923e-20
21.088580163051937,2.8628192682827138e-21,7.0498004581977599e-22,2.1832111789309617e-22,8.278109643428092e-18,2.5557054850800362e-20,1.5888257791250006e-20
21.405951621305292,7.963571035036548e-22,1.9934769981089567e-22,6.865574291126836e-23,2.9907779002780887e-18,9.0688723826513555e-21,5.6376996056256655e-21
21.72809934433015,2.1345006627578088e-22,5.4424074216012089e-23,2.0827781749143494e-23,1.0476789409974753e-18,3.1158390892936997e-21,1.9368909462452373e-21
22.055095212267513,5.5080013978750978e-23,1.4336043429881583e-23,6.0886268313586895e-24,3.5551406395250504e-19,1.0355045257254507e-21,6.4366792661612358e-22
22.387012187014705,1.367239346180244e-23,3.641181650079513e-24,1.7132342129852957e-24,1.1674841978221155e-19,3.3254279041625785e-22,2.0669748840036566e-22
22.72392432850523,3.2621371554084297e-24,8.9114209198810598e-25,4.6348027738115255e-25,3.7066307684329651e-20,1.0308889198003268e-22,6.4073028287500704e-23
23.065906811233511,7.4754004266379138e-25,2.1001778461113485e-25,1.2040480204732499e-25,1.1365723500129158e-20,3.0816393870637803e-23,1.9152199681926887e-23
23.413035941028738,1.6440808555351599e-25,4.7629152971759301e-26,2.9999886595121719e-26,3.362375139868611e-21,8.8732019306911221e-24,5.5142726473869843e-24
23.765389172080358,3.4678890875552479e-26,1.0386835487935421e-26,7.1599131393258705e-27,9.5863780308401379e-22,2.4581948810325703e-24,1.5275398684291281e-24
24.123045124220575,7.0108603725482205e-27,2.1764422427948331e-27,1.6347098295718013e-27,2.6310912937686141e-22,6.5446111113896537e-25,4.0665449262201718e-25
24.486083600466543,1.3575727704786594e-27,4.3781297845508904e-28,3.5656086486553069e-28,6.9436719813033949e-23,1.6724847499622483e-25,1.0391212563862564e-25
24.854585604826656,2.516327898563098e-28,8.4466794920458849e-29,7.4196665679608068e-29,1.7599410734051731e-23,4.0974632063366645e-26,2.5455287780870985e-26
25.228633360374708,4.4617624724509211e-29,1.5612140036416047e-29,1.4708630784926776e-29,4.2788867630139894e-24,9.6114852630306003e-27,5.970470586326825e-27
25.608310327596506,7.562885403213397e-30,2.7610738685441431e-30,2.7736899680916122e-30,9.9664192336140295e-25,2.1558583864868308e-27,1.3390267483992509e-27
25.993701223011701,1.2245766703032677e-30,4.6657816923386066e-31,4.9680131121721474e-31,2.2210510371853437e-25,4.6176320495414199e-28,2.8677068322791645e-28
26.384892038076764,1.8924689039385619e-31,7.5218081756835608e-32,8.438555562904947e-32,4.7294121850794528e-26,9.4316092950032041e-29,5.8565601572752934e-29
26.781970058371982,2.7885348802100595e-32,1.1548402566124841e-32,1.3571096675703742e-32,9.6091639578303955e-27,1.8344259737052005e-29,1.1389189783912076e-29
27.185023883077321,3.9129542057030957e-33,1.6854164742066709e-33,2.0630177005668714e-33,1.8602711048445459e-27,3.3925410931950942e-30,2.1059470738341098e-30
27.594143444741345,5.2214942665758025e-34,2.3334673716800848e-34,2.9593073676897062e-34,3.4264368568010201e-28,5.9566885985328742e-31,3.6970057925528106e-31
28.009420029347613,6.6148710166966152e-35,3.0582746161016158e-35,3.9986351106638271e-35,5.9955556382002239e-29,9.914370464622515e-32,6.1521332196688951e-32
28.430946296683491,7.9405993666913071e-36,3.785809046554139e-36,5.0801948759552861e-36,9.9508647396658945e-30,1.5617531121898911e-32,9.6890218476286677e-33
28.858816301014564,9.0127630568682913e-37,4.4161137589434001e-37,6.0573732028051085e-37,1.564014830987603e-30,2.3245221187483068e-33,1.4417795668278858e-33
29.293125512071146,9.6496624943767925e-38,4.8426736372216567e-38,6.7653074844820654e-38,2.3240872807543434e-31,3.2635955982411323e-34,2.0237121387211357e-34
29.733970836350156,9.721121588576774e-39,4.9800781320202908e-39,7.0636399506842003e-39,3.259542390647526e-32,4.3146695569769105e-35,2.674702754884399e-35
30.181450638737644,9.1899134132117418e-40,4.7909206364047788e-40,6.8804973606283963e-40,4.3071714594116957e-33,5.3618433579908401e-36,3.3228037542111262e-36
30.635664764456632,8.1300663025302817e-41,4.300766992967031e-41,6.2394590805154236e-41,5.3527210851741901e-34,6.2517606347722852e-37,3.8729415748476618e-37
31.09671456134582,6.7116826449104007e-42,3.593496854683519e-42,5.2561497933975308e-42,6.2444730727700949e-35,6.8264941345113362e-38,4.2273485336611621e-38
31.564702902472451,5.1555122805179368e-43,2.7875443001211239e-43,4.1040393053762744e-43,6.8253196184436346e-36,6.9673072527846497e-39,4.3126950344679022e-39
32.039734209086589,3.6741176758976971e-44,2.0023314875505811e-44,2.9633172818538062e-44,6.9758675166367293e-37,6.6335795410887916e-40,4.104163696528781e-40
32.521914473920312,2.4221827292819627e-45,1.3283814294806683e-45,1.9739548909216975e-45,6.6533057309593093e-38,5.8798980339745297e-41,3.635938031211895e-41
33.011351284837659,1.4728589181558239e-46,8.1176366667110509e-47,1.2101161252054233e-46,5.9092169589425825e-39,4.8420930325958191e-42,2.9924296474314602e-42
33.50815384884033,8.2364371719434312e-48,4.5570725120350176e-48,6.810104355492346e-48,4.876824525518069e-40,3.6967521755884616e-43,2.2831075637516131e-43
34.012433016435331,4.2233704185170211e-49,2.3436942874582381e-49,3.5090564726485128e-49,3.7315746300899619e-41,2.6109229266980936e-44,1.6113241460596406e-44
34.524301306368052,1.9798354171035706e-50,1.1011866364409349e-50,1.6511085517074525e-50,2.6411841273582597e-42,1.7021496502877704e-45,1.0496227321774474e-45
35.043872930728867,8.4595101791889039e-52,4.7133166564645915e-52,7.0747838176526025e-52,1.7251635868010788e-43,1.0220130157398018e-46,6.296485012474927e-47
35.571263820436876,3.2846362535876183e-53,1.8324442991411456e-53,2.7527725014893414e-53,1.0373595705278088e-44,5.6386812432271104e-48,3.4704092895269099e-48
36.106591651107344,1.1553531095240424e-54,6.4517237331446165e-55,9.6978846641978696e-55,5.7280404287773513e-46,2.8520154219615497e-49,1.7533426981911012e-49
36.649975869308271,3.6699737288765658e-56,2.0508370457238143e-56,3.0840732763426873e-56,2.8969285741582035e-47,1.3193332114253224e-50,8.1007764369226173e-51
37.20153771921278,1.0493964766392547e-57,5.8672096204718888e-58,8.8260238207038141e-58,1.3383436250750993e-48,5.5685964647368561e-52,3.4144088611777569e-52
37.761400269651318,2.6922863769047742e-59,1.505825745978201e-59,2.2657349607204873e-59,5.6325324770183742e-50,2.1393011253833992e-53,1.3097091517167716e-53
38.329688441572202,6.1766112727601654e-61,3.4555648928247436e-61,5.2002648887580847e-61,2.1533664067103197e-51,7.4621786089057223e-55,4.5607137683400383e-55
38.906529035914893,1.2627922463639329e-62,7.0661395462061156e-63,1.0635049593998017e-62,7.4566714926308001e-53,2.3574670940421047e-56,1.4381507089392319e-56
39.49205076190281,2.2926178148867143e-64,1.2830364338557438e-64,1.9312206272825062e-64,2.331746037455994e-54,6.7284593991657872e-58,4.0962908495727754e-58
40.086384265761787,3.6827549396594357e-66,2.0611974919960996e-66,3.1026810460926545e-66,6.5642243814857358e-56,1.7304617258388637e-59,1.0511809303034158e-59
40.689662159871467,5.2147579828587851e-68,2.9188242429789595e-68,4.3938206073703787e-68,1.6583170215328314e-57,3.9999066229892581e-61,2.4239906539114153e-61
41.30201905235397,6.484071470167319e-70,3.6294419024316134e-70,5.4636846386167772e-70,3.7472074310587823e-59,8.287381571557692e-63,5.0094889672762307e-63
41.923591577109299,7.0517538529294667e-72,3.9473116416783664e-72,5.9423032593401166e-72,7.5480500082052055e-61,1.5348564978430248e-64,9.252851073442057e-65
42.554518424302017,6.68059217756185e-74,3.7396185126019218e-74,5.6297062133030554e-74,1.3506254547760819e-62,2.5337271012339994e-66,1.5231646898793705e-66
43.194940371306885,5.4901146345530942e-76,3.0732579779171352e-76,4.626586995860647e-76,2.1391861865673613e-64,3.7170280263418544e-68,2.2280450571444076e-68
43.845000314120078,3.8969265170930218e-78,2.1814396994479874e-78,3.2840294501315559e-78,2.9879189019507846e-66,4.8306870485859054e-70,2.88707170033773e-70
44.504843299243888,2.3785198027203802e-80,1.3314655157061966e-80,2.0044494032096482e-80,3.6664007632741662e-68,5.5430634968957415e-72,3.3030755491641311e-72
45.174616556049713,1.2426427711339559e-82,6.9561798271581486e-83,1.0472173261941403e-82,3.9369156626968273e-70,5.5959647290007436e-74,3.3249450180754931e-74
45.854469529629647,5.5308510036660972e-85,3.0961165268739083e-85,4.6610508114338766e-85,3.6843403980458185e-72,4.9514901773141459e-76,2.9337866934440652e-76
46.54455391414168,2.0870505214406721e-87,1.1683119260724538e-87,1.7588373006259525e-87,2.992539986567111e-74,3.8244847960572187e-78,2.2600126010181987e-78
47.24502368665695,6.6434645270244713e-90,3.7189537206126413e-90,5.5987080590353331e-90,2.1005400216202434e-76,2.5675085072606885e-80,1.5134719990135949e-80
47.956035141516082,1.7747466991002087e-92,9.9348819585554605e-93,1.4956496452960558e-92,1.2685581343453338e-78,1.4913016293185148e-82,8.7709164339209313e-83
48.677746925203529,3.9577629715905857e-95,2.2155227835067177e-95,3.3353656137072287e-95,6.5614155590849952e-81,7.4582711502353455e-85,4.3775952316812209e-85
49.410320071745026,7.327509820132784e-98,4.1018796024894185e-98,6.175187844331405e-98,2.8930220987740972e-83,3.1954623517620225e-87,1.8722072659857443e-87
50.153918038639411,1.119968306699234e-100,6.2694907604582005e-101,9.438425495663888e-101,1.0821074744046742e-85,1.1667141790539463e-89,6.8251436753262219e-90
50.908706743330406,1.4049889993102368e-103,7.8650135701973531e-104,1.1840410879005186e-103,3.4165448498022198e-88,3.610447297420825e-92,2.1092862418285623e-92
51.674854600227413,1.4379924125497552e-106,8.0497641688107612e-107,1.2118544460715135e-106,9.0587837749697557e-91,9.4163115633853431e-95,5.4950993392532022e-95
52.452532558283494,1.1933737337089899e-109,6.680408852094567e-110,1.0057043986044401e-109,2.0064067060163876e-93,2.057859392296437e-97,1.1998162105107952e-97
53.241914139138615,7.9794143381689582e-113,4.4668111106752369e-113,6.7245758449818761e-113,3.6920272158396124e-96,3.7462523290818677e-100,2.1826016313549779e-100
54.043175475837963,4.270659334572e-116,2.3906802957508107e-116,3.599057718217106e-116,5.6126291607811479e-99,5.646755383254049e-103,3.2879010577669149e-103
54.85649535213097,1.8172582065459841e-119,1.0172863377053032e-119,1.5314771513944155e-119,7.0082242504199361e-102,7.0038957618087866e-106,4.0762022907729044e-106
55.682055242363738,6.1054217423606901e-123,3.4177653496109613e-123,5.1452863864225563e-123,7.1449336330775545e-105,7.1036349634787701e-109,4.1327367136020036e-109
56.520039351970823,1.6079774288579507e-126,9.0013266461121018e-127,1.3551077597799925e-126,5.9110790493624423e-108,5.8536230355615827e-112,3.4045474315318027e-112
57.370634658576613,3.295361247463993e-130,1.8447163796375737e-130,2.7771345038535449e-130,3.9433244682080886e-111,3.893258202070122e-115,2.2638865463673019e-115
58.23403095371502,5.2153232510277691e-134,2.9194954679175116e-134,4.3951643123783274e-134,2.1074186980297641e-114,2.0759727913655407e-118,1.2069605193099671e-118
59.110420885178137,6.3242740927103116e-138,3.5402771148710349e-138,5.3297221395226539e-138,8.9621280736334629e-118,8.8136520143091287e-122,5.1236009168740269e-122
59.999999999999986,5.8288689999805782e-142,3.2629533799553e-142,4.9122241862134587e-142,3.0118568814023328e-121,2.958334582888458e-125,1.7196043373844292e-125
